fecha;equipo_local;equipo_visitante;goles_local;goles_visitante;url_partido;Posesión de pelota_local;Posesión de pelota_visitante;Goles esperados (xG)_local;Goles esperados (xG)_visitante;Tiros totales_local;Tiros totales_visitante;Tiros a puerta_local;Tiros a puerta_visitante;Disparos al palo_local;Disparos al palo_visitante;Tiros fuera_local;Tiros fuera_visitante;Tiros bloqueados_local;Tiros bloqueados_visitante;Tiros adentro del area_local;Tiros adentro del area_visitante;Tiros desde fuera del area_local;Tiros desde fuera del area_visitante;Fueras de juego_local;Fueras de juego_visitante;Pases_local;Pases_visitante;Pases precisos_local;Pases precisos_visitante;Saques de banda_local;Saques de banda_visitante;Pases al ultimo tercio_local;Pases al ultimo tercio_visitante;Pases en ultimo tercio_local;Pases en ultimo tercio_visitante;Entradas_local;Entradas_visitante;Intercepciones_local;Intercepciones_visitante;Recuperaciones_local;Recuperaciones_visitante;Despejes_local;Despejes_visitante;Corners_local;Corners_visitante;Faltas_local;Faltas_visitante;Tiros libres_local;Tiros libres_visitante;Tarjetas amarillas_local;Tarjetas amarillas_visitante;Tarjetas rojas_local;Tarjetas rojas_visitante;Atajadas_local;Atajadas_visitante;Saques de meta_local;Saques de meta_visitante
29/07/2023;UTC;Comercio;1;1;https://www.sofascore.com/es-la/football/match/universidad-tecnica-de-cajamarca-union-comercio/GtusehK#id:11464259;0.68;0.32;2.08;0.72;15;7;5;2;0;0;8;4;2;1;12;4;3;3;3;1;425;203;338;122;30;21;84;64;0;0;15;19;9;9;61;61;14;23;10;3;10;10;10;8;3;2;0;0;1;4;10;15
29/07/2023;César Vallejo;Alianza Lima;1;1;https://www.sofascore.com/es-la/football/match/universidad-cesar-vallejo-alianza-lima/lWsGfc#id:11464255;0.34;0.66;0.93;1.58;5;9;1;4;1;0;4;3;0;2;1;6;4;3;2;1;217;423;126;330;14;21;33;66;0;0;12;28;11;9;60;50;18;6;1;8;18;21;17;16;3;5;1;0;3;0;11;3
28/07/2023;Cusco;Cantolao;3;0;https://www.sofascore.com/es-la/football/match/ad-cantolao-cusco-fc/kAAsIbYb#id:11464256;0.5;0.5;2.71;0.12;16;3;5;0;0;0;9;0;2;3;11;1;5;2;5;0;328;330;280;271;23;12;60;30;0;0;15;13;6;9;52;45;3;21;6;0;19;13;12;18;1;2;0;1;0;2;6;9
27/07/2023;Sporting Cristal;Binacional;5;0;https://www.sofascore.com/es-la/football/match/deportivo-binacional-club-sporting-cristal/cWsOqkc#id:11464254;0.61;0.39;2.08;1.49;16;14;6;6;0;1;8;4;2;4;10;5;6;9;5;2;449;291;382;229;17;17;60;46;0;0;18;23;5;8;64;45;8;19;3;2;24;15;15;23;5;4;0;0;6;1;4;8
24/07/2023;Binacional;Municipal;4;1;https://www.sofascore.com/es-la/football/match/deportivo-binacional-deportivo-municipal/GPcsOqkc#id:11425487;0.51;0.49;3.63;1.42;23;13;8;3;2;0;9;6;6;4;13;8;10;5;2;0;362;358;317;300;15;19;52;74;0;0;11;13;13;12;46;36;12;11;5;4;16;10;8;15;0;2;0;0;2;4;8;15
23/07/2023;Cantolao;UTC;2;0;https://www.sofascore.com/es-la/football/match/ad-cantolao-universidad-tecnica-de-cajamarca/ehKsIbYb#id:11425476;0.59;0.41;2.22;1.11;8;18;6;3;1;0;2;10;0;5;8;10;0;8;2;4;389;247;318;177;17;21;38;67;0;0;19;17;17;9;46;49;28;5;2;9;19;15;15;19;4;3;0;0;3;4;12;3
23/07/2023;Mannucci;Sport Boys;0;0;https://www.sofascore.com/es-la/football/match/carlos-mannucci-sport-boys/mWsVUac#id:11425483;0.48;0.52;0.95;0.68;15;11;3;2;0;1;8;6;4;3;7;8;8;3;1;1;268;287;186;207;23;35;50;62;0;0;15;10;9;5;50;45;16;18;6;9;16;16;14;15;2;5;0;0;2;3;7;8
23/07/2023;ADT;Atlético Grau;1;0;https://www.sofascore.com/es-la/football/match/asociacion-deportiva-tarma-club-atletico-grau/NancshlJc#id:11425456;0.34;0.66;1.09;1.56;9;9;2;5;1;0;6;1;1;3;7;7;2;2;0;3;181;353;123;292;23;20;56;57;0;0;10;10;12;9;44;51;21;14;5;5;18;11;8;18;2;2;0;0;4;1;6;8
23/07/2023;Melgar;Sporting Cristal;1;1;https://www.sofascore.com/es-la/football/match/melgar-club-sporting-cristal/cWsiW#id:11425457;0.43;0.57;1.82;1.1;16;8;3;6;2;0;13;2;0;0;9;5;7;3;0;6;335;458;262;382;15;27;58;52;0;0;12;11;5;12;57;57;12;17;8;2;9;9;8;9;2;3;0;0;5;1;8;14
22/07/2023;Alianza Atlético;Cusco;2;0;https://www.sofascore.com/es-la/football/match/cusco-fc-alianza-atletico-de-sullana/hWskAA#id:11425458;0.53;0.47;1.18;1.24;13;10;2;6;0;0;10;3;1;1;7;9;6;1;1;4;359;308;284;241;15;14;52;52;0;0;12;16;10;8;58;49;16;10;1;7;12;17;16;12;2;4;0;0;5;0;7;16
22/07/2023;Alianza Lima;Universitario;0;0;https://www.sofascore.com/es-la/football/match/alianza-lima-universitario/fWslW#id:11425454;0.46;0.54;1.02;0.92;6;13;4;4;1;1;1;5;1;4;4;6;2;7;1;1;308;359;208;266;20;21;64;74;0;0;18;10;7;10;56;56;17;8;2;6;15;11;11;12;2;2;0;0;4;4;6;8
21/07/2023;Comercio;César Vallejo;1;4;https://www.sofascore.com/es-la/football/match/union-comercio-universidad-cesar-vallejo/GfcsGtu#id:11425455;0.45;0.55;0.75;1.54;10;13;3;8;0;0;6;3;1;2;6;6;4;7;0;1;379;463;324;410;10;9;48;34;0;0;7;11;3;11;46;48;17;17;4;7;5;10;8;5;0;1;1;0;4;2;7;8
21/07/2023;Cienciano;Sport Huancayo;1;0;https://www.sofascore.com/es-la/football/match/sport-huancayo-cienciano/bWsVCn#id:11425453;0.39;0.61;1.58;0.15;11;7;2;2;0;0;4;5;5;0;7;1;4;6;5;1;258;429;186;343;23;19;55;59;0;0;12;10;11;13;58;49;15;15;8;2;20;9;9;19;3;4;0;0;2;1;9;10
17/07/2023;Municipal;Melgar;0;1;https://www.sofascore.com/es-la/football/match/deportivo-municipal-melgar/iWsGPc#id:11403291;0.48;0.52;0.43;1.44;6;15;3;7;0;0;1;8;2;0;5;9;1;6;2;2;418;462;327;372;14;25;73;78;0;0;18;18;7;4;73;75;17;13;4;7;10;14;13;8;0;0;0;0;6;3;13;4
16/07/2023;Atlético Grau;Binacional;2;1;https://www.sofascore.com/es-la/football/match/club-atletico-grau-deportivo-binacional/OqkcsNanc#id:11403285;0.63;0.37;2.39;0.65;17;5;4;2;1;0;8;1;5;2;10;2;7;3;1;1;436;280;357;195;18;15;54;41;0;0;17;19;17;11;65;59;9;25;7;1;18;11;11;16;3;5;0;0;1;2;2;13
16/07/2023;Sport Boys;Alianza Lima;1;0;https://www.sofascore.com/es-la/football/match/sport-boys-alianza-lima/lWsmW#id:11403289;0.37;0.63;0.87;1.14;10;10;6;2;0;0;4;5;0;3;4;7;6;3;1;1;224;385;154;298;19;22;50;70;47/84;75/125;19;19;17;8;64;68;26;18;1;5;15;15;14;15;3;3;0;0;2;5;11;4
16/07/2023;Cusco;Cienciano;0;0;https://www.sofascore.com/es-la/football/match/cusco-fc-cienciano/bWskAA#id:11403290;0.27;0.73;0.13;1.11;5;14;0;1;0;0;4;11;1;2;1;8;4;6;0;2;160;410;93;347;9;31;29;77;0;0;16;5;9;5;27;35;24;3;3;8;8;10;9;8;3;2;1;0;1;0;21;5
15/07/2023;Deportivo Garcilaso;ADT;1;2;https://www.sofascore.com/es-la/football/match/deportivo-garcilaso-asociacion-deportiva-tarma/hlJcsJwId#id:11403288;0.65;0.35;0.7;0.53;11;13;4;6;0;1;5;4;2;3;3;5;8;8;2;2;361;192;300;134;24;18;48;49;0;0;14;15;6;9;40;39;6;16;6;8;10;10;10;10;2;3;0;0;4;3;9;15
15/07/2023;Sporting Cristal;Mannucci;3;2;https://www.sofascore.com/es-la/football/match/carlos-mannucci-club-sporting-cristal/cWsVUac#id:11403283;0.7;0.3;3.75;1.3;26;9;7;2;2;0;12;4;7;3;17;5;9;4;3;4;474;202;396;121;15;16;71;42;0;0;18;12;9;9;58;50;7;25;4;3;16;12;11;14;3;3;0;0;0;5;7;20
15/07/2023;César Vallejo;Cantolao;2;1;https://www.sofascore.com/es-la/football/match/ad-cantolao-universidad-cesar-vallejo/GfcsIbYb#id:11403286;0.53;0.47;1.6;1.5;10;11;3;3;0;2;5;6;2;2;9;5;1;6;3;0;412;396;336;305;23;16;60;52;0;0;13;18;11;5;75;63;11;19;10;3;15;11;10;14;2;2;0;0;2;1;5;12
14/07/2023;UTC;Alianza Atlético;1;1;https://www.sofascore.com/es-la/football/match/universidad-tecnica-de-cajamarca-alianza-atletico-de-sullana/hWsehK#id:11403287;0.61;0.39;1.79;1.14;17;11;4;4;1;0;12;5;1;2;11;4;6;7;5;5;343;227;268;141;19;18;83;37;0;0;4;5;14;8;52;51;10;25;10;4;5;16;16;5;2;2;0;0;3;4;7;19
14/07/2023;Universitario;Comercio;2;0;https://www.sofascore.com/es-la/football/match/union-comercio-universitario/fWsGtu#id:11403284;0.72;0.28;3.05;0.29;20;4;5;0;1;0;8;3;7;1;11;2;9;2;4;2;506;201;447;142;18;11;67;37;0;0;14;10;3;7;45;46;4;30;7;1;5;13;13;5;0;2;0;1;0;3;5;18
10/07/2023;Sport Huancayo;Cusco;3;1;https://www.sofascore.com/es-la/football/match/cusco-fc-sport-huancayo/VCnskAA#id:11383162;0.61;0.39;1.45;1.85;18;15;5;5;0;0;7;6;6;4;8;11;10;4;0;3;503;316;441;248;13;14;65;54;0;0;10;9;4;3;59;55;17;16;6;9;12;7;7;12;1;2;0;0;4;2;8;12
9/07/2023;Comercio;Sport Boys;0;1;https://www.sofascore.com/es-la/football/match/union-comercio-sport-boys/mWsGtu#id:11383160;0.59;0.41;1.87;1.51;16;12;6;4;0;1;7;4;3;4;7;8;9;4;0;0;360;255;284;186;27;14;64;45;0;0;9;18;6;12;53;50;28;18;7;5;12;8;6;12;2;5;0;0;3;6;8;12
9/07/2023;Binacional;Deportivo Garcilaso;1;5;https://www.sofascore.com/es-la/football/match/deportivo-garcilaso-deportivo-binacional/OqkcsJwId#id:11383157;0.58;0.42;0.28;3;11;26;3;14;0;0;5;9;3;3;0;16;11;10;1;1;424;303;383;261;15;18;49;52;0;0;13;8;2;6;49;43;6;5;1;5;9;8;7;7;1;1;1;0;9;2;9;15
8/07/2023;Alianza Atlético;César Vallejo;0;1;https://www.sofascore.com/es-la/football/match/universidad-cesar-vallejo-alianza-atletico-de-sullana/hWsGfc#id:11383163;0.56;0.44;0.59;1.5;9;15;3;3;1;0;6;5;0;7;4;11;5;4;0;4;354;269;269;181;23;17;66;45;0;0;13;16;7;7;49;58;11;15;4;5;14;11;11;14;4;4;0;0;2;3;10;12
8/07/2023;Cienciano;UTC;2;2;https://www.sofascore.com/es-la/football/match/universidad-tecnica-de-cajamarca-cienciano/bWsehK#id:11383164;0.54;0.46;1.95;1.45;9;11;5;5;0;0;3;2;1;4;5;10;4;1;6;1;329;277;259;202;19;17;54;64;0;0;15;8;10;8;47;46;16;15;3;6;19;12;11;16;2;2;0;0;3;2;8;7
8/07/2023;Alianza Lima;Sporting Cristal;0;0;https://www.sofascore.com/es-la/football/match/alianza-lima-club-sporting-cristal/cWslW#id:11383159;0.44;0.56;0.49;1.05;12;7;1;1;1;1;8;6;3;0;5;3;7;4;1;0;277;359;185;263;28;19;50;60;0;0;24;13;7;11;71;70;14;14;3;3;16;13;13;16;3;2;0;0;1;1;7;12
7/07/2023;Melgar;Atlético Grau;3;0;https://www.sofascore.com/es-la/football/match/club-atletico-grau-melgar/iWsNanc#id:11383158;0.69;0.31;3.29;0.2;21;4;9;2;1;1;11;2;1;0;15;2;6;2;4;0;503;238;434;165;20;14;68;34;0;0;15;15;4;5;66;45;5;17;3;0;11;7;6;10;0;1;0;1;2;6;3;21
7/07/2023;Cantolao;Universitario;1;4;https://www.sofascore.com/es-la/football/match/ad-cantolao-universitario/fWsIbYb#id:11383165;0.43;0.57;0.54;1.89;8;11;1;7;1;0;6;3;1;1;4;6;4;5;1;0;366;497;292;414;17;30;23;79;0;0;15;13;16;5;53;51;27;10;2;6;10;16;13;10;4;2;0;0;3;1;7;6
4/07/2023;Sport Boys;Cantolao;0;1;https://www.sofascore.com/es-la/football/match/ad-cantolao-sport-boys/mWsIbYb#id:11352069;0.54;0.46;0.42;0.56;10;7;5;3;0;1;1;3;4;1;3;3;7;4;1;1;326;289;235;210;29;17;77;40;0;0;17;20;11;20;59;59;5;41;7;2;14;19;19;14;3;5;1;0;2;5;7;14
3/07/2023;César Vallejo;Cienciano;0;3;https://www.sofascore.com/es-la/football/match/universidad-cesar-vallejo-cienciano/bWsGfc#id:11352070;0.61;0.39;0.65;1.02;12;11;1;5;0;0;5;3;6;3;6;7;6;4;0;0;398;255;318;171;25;20;48;51;0;0;11;20;6;5;55;54;10;24;5;5;14;19;19;13;1;4;0;0;2;2;7;11
3/07/2023;Universitario;Alianza Atlético;2;0;https://www.sofascore.com/es-la/football/match/alianza-atletico-de-sullana-universitario/fWshW#id:11352073;0.56;0.44;3.06;0.64;16;6;7;2;2;0;6;3;3;1;12;2;4;4;3;4;461;372;392;301;21;10;66;33;0;0;20;20;8;9;63;71;7;27;5;2;17;8;8;16;1;1;0;0;2;4;5;7
2/07/2023;Sporting Cristal;Comercio;3;0;https://www.sofascore.com/es-la/football/match/union-comercio-club-sporting-cristal/cWsGtu#id:11351954;0.65;0.35;2.48;0.69;17;6;5;1;0;0;9;3;3;2;15;4;2;2;0;1;465;248;405;183;9;14;57;35;0;0;15;12;18;8;68;50;14;16;3;5;19;14;14;19;1;4;1;1;1;2;4;10
2/07/2023;Atlético Grau;Mannucci;0;2;https://www.sofascore.com/es-la/football/match/club-atletico-grau-carlos-mannucci/VUacsNanc#id:11351953;0.66;0.34;0.74;0.69;9;9;2;3;0;0;4;5;3;1;7;5;2;4;4;5;458;234;366;145;29;22;69;54;0;0;17;16;4;9;53;61;12;21;4;1;15;9;8;14;4;3;1;0;1;2;4;7
1/07/2023;ADT;Binacional;2;0;https://www.sofascore.com/es-la/football/match/asociacion-deportiva-tarma-deportivo-binacional/OqkcshlJc#id:11351951;0.4;0.6;2.16;0.61;18;11;8;6;0;0;6;2;4;3;10;5;8;6;4;2;198;303;151;228;21;17;41;49;0;0;16;13;4;3;47;45;20;17;3;6;20;14;14;18;1;2;1;2;6;5;7;10
1/07/2023;Deportivo Garcilaso;Melgar;2;2;https://www.sofascore.com/es-la/football/match/deportivo-garcilaso-melgar/iWsJwId#id:11351956;0.52;0.48;1.69;1.47;10;10;2;3;1;1;4;3;4;4;2;5;8;5;3;0;356;334;294;258;24;16;49;46;0;0;10;10;8;5;38;39;10;10;2;3;15;14;13;15;3;4;0;0;1;0;7;12
1/07/2023;Municipal;Alianza Lima;0;1;https://www.sofascore.com/es-la/football/match/deportivo-municipal-alianza-lima/lWsGPc#id:11351952;0.49;0.51;0.71;0.68;7;8;1;2;1;1;5;4;1;2;5;5;2;3;0;2;294;315;230;257;19;22;42;47;0;0;21;30;10;10;64;58;22;23;2;3;12;5;5;12;2;2;0;0;1;1;6;8
30/06/2023;UTC;Sport Huancayo;0;0;https://www.sofascore.com/es-la/football/match/universidad-tecnica-de-cajamarca-sport-huancayo/VCnsehK#id:11351955;0.52;0.48;0.79;0.74;15;9;2;2;0;0;11;5;2;2;6;4;9;5;3;5;371;360;283;286;24;25;66;49;0;0;12;13;5;4;55;46;15;30;10;4;12;13;12;12;3;1;0;0;2;2;9;16
26/06/2023;Cusco;UTC;2;1;https://www.sofascore.com/es-la/football/match/universidad-tecnica-de-cajamarca-cusco-fc/kAAsehK#id:11345328;0.57;0.43;2.52;0.53;16;13;7;3;0;0;7;7;2;3;12;6;4;7;4;0;318;235;259;172;21;23;45;50;0;0;14;14;7;4;38;37;21;15;5;8;9;8;8;6;2;1;0;0;2;5;17;14
25/06/2023;Alianza Atlético;Sport Boys;1;2;https://www.sofascore.com/es-la/football/match/sport-boys-alianza-atletico-de-sullana/hWsmW#id:11345325;0.61;0.39;1.42;2.17;9;14;4;6;0;1;4;6;1;2;7;10;2;4;5;1;429;270;331;183;23;17;64;61;0;0;16;12;12;16;45;47;4;17;2;4;15;11;11;15;3;3;0;0;4;3;9;10
25/06/2023;Comercio;Municipal;1;3;https://www.sofascore.com/es-la/football/match/union-comercio-deportivo-municipal/GPcsGtu#id:11345329;0.59;0.41;1.17;2.11;12;20;5;11;0;0;5;9;2;0;8;13;4;7;6;0;391;279;322;198;24;14;59;52;0;0;13;21;6;6;55;46;11;12;5;4;13;14;13;13;1;2;0;0;8;4;10;11
24/06/2023;Sport Huancayo;César Vallejo;2;0;https://www.sofascore.com/es-la/football/match/sport-huancayo-universidad-cesar-vallejo/GfcsVCn#id:11345327;0.61;0.39;1.86;0.49;22;7;5;1;2;1;11;3;6;3;11;2;11;5;6;3;512;329;450;261;17;15;75;38;0;0;10;8;4;3;58;45;7;9;6;2;7;9;9;6;1;5;0;1;1;3;5;13
24/06/2023;Mannucci;Deportivo Garcilaso;0;1;https://www.sofascore.com/es-la/football/match/deportivo-garcilaso-carlos-mannucci/VUacsJwId#id:11345324;0.59;0.41;1.35;1.76;12;11;3;4;0;0;5;4;4;3;5;6;7;5;3;2;395;270;318;189;11;35;73;54;0;0;14;14;10;11;60;43;26;26;1;3;12;15;14;12;1;2;0;0;3;3;7;15
23/06/2023;Alianza Lima;Atlético Grau;2;0;https://www.sofascore.com/es-la/football/match/club-atletico-grau-alianza-lima/lWsNanc#id:11345331;0.39;0.61;2.29;0.76;12;12;6;2;2;0;5;4;1;6;7;5;5;7;0;1;300;468;219;375;17;25;37;78;0;0;8;11;5;7;53;58;24;8;3;6;11;13;13;11;1;3;0;0;2;4;9;6
22/06/2023;Cantolao;Sporting Cristal;0;2;https://www.sofascore.com/es-la/football/match/ad-cantolao-club-sporting-cristal/cWsIbYb#id:11345326;0.48;0.52;1.03;1.12;16;18;5;9;0;0;8;6;3;3;8;11;8;7;7;2;375;392;295;297;13;21;56;45;69/97;84/123;16;13;11;8;63;63;13;17;5;7;8;15;14;6;1;1;0;0;7;5;9;9
22/06/2023;Melgar;ADT;4;0;https://www.sofascore.com/es-la/football/match/asociacion-deportiva-tarma-melgar/iWshlJc#id:11345323;0.57;0.43;1.68;0.65;8;6;3;0;0;0;2;4;3;2;4;4;4;2;1;2;315;231;243;165;22;25;49;54;0;0;17;12;9;4;54;42;19;15;4;7;17;8;8;14;2;2;0;0;0;0;6;4
22/06/2023;Cienciano;Universitario;1;1;https://www.sofascore.com/es-la/football/match/universitario-cienciano/bWsfW#id:11345330;0.64;0.36;0.92;0.6;18;6;6;1;0;1;7;3;5;2;6;3;12;3;2;0;436;249;344;155;34;20;74;62;0;0;15;10;19;9;52;65;9;28;4;1;12;14;14;12;2;4;0;0;0;5;7;10
11/06/2023;Alianza Atlético;Sporting Cristal;0;0;https://www.sofascore.com/es-la/football/match/alianza-atletico-de-sullana-club-sporting-cristal/cWshW#id:11309773;0.36;0.64;0.56;1.97;8;18;1;6;1;0;6;8;1;4;3;15;5;3;2;4;270;452;199;387;12;15;49;62;0;0;12;11;10;7;46;59;19;11;1;8;10;13;12;9;1;2;0;0;5;1;12;7
11/06/2023;Cusco;César Vallejo;2;0;https://www.sofascore.com/es-la/football/match/cusco-fc-universidad-cesar-vallejo/GfcskAA#id:11309772;0.64;0.36;1.86;0.03;15;4;8;0;1;0;5;4;2;0;9;0;6;4;3;0;416;227;367;169;19;17;51;31;78/103;40/61;8;6;11;4;43;40;8;17;7;3;17;7;7;14;3;6;0;1;0;6;8;9
11/06/2023;Sport Huancayo;Universitario;1;0;https://www.sofascore.com/es-la/football/match/sport-huancayo-universitario/fWsVCn#id:11309775;0.56;0.44;0.95;0.8;14;10;5;3;2;0;7;7;2;0;4;7;10;3;0;3;445;360;382;304;26;18;61;48;0;0;11;9;6;11;36;44;6;24;2;1;15;14;14;13;5;2;0;0;3;4;15;8
10/06/2023;Comercio;Atlético Grau;2;2;https://www.sofascore.com/es-la/football/match/club-atletico-grau-union-comercio/GtusNanc#id:11309689;0.55;0.45;1.69;1.21;19;10;9;3;1;0;6;5;4;2;7;7;12;3;1;4;426;352;370;295;23;14;55;36;0;0;8;10;9;6;49;53;9;21;7;4;7;21;18;7;1;4;0;0;1;6;6;8
10/06/2023;Cantolao;Municipal;0;1;https://www.sofascore.com/es-la/football/match/ad-cantolao-deportivo-municipal/GPcsIbYb#id:11309690;0.4;0.6;0.63;0.99;10;14;4;3;0;0;4;8;2;3;3;10;7;4;2;3;273;419;178;322;21;29;57;54;0;0;24;12;3;9;68;75;17;15;2;8;17;15;14;16;1;2;0;0;2;4;9;6
10/06/2023;Melgar;Binacional;2;1;https://www.sofascore.com/es-la/football/match/deportivo-binacional-melgar/iWsOqkc#id:11309691;0.56;0.44;1.52;0.9;13;9;7;5;0;1;4;2;2;2;8;4;5;5;1;1;452;365;367;283;25;18;72;44;0;0;16;21;16;21;55;48;7;19;5;3;17;15;15;17;3;2;0;0;4;5;9;13
10/06/2023;Mannucci;ADT;1;1;https://www.sofascore.com/es-la/football/match/asociacion-deportiva-tarma-carlos-mannucci/VUacshlJc#id:11309692;0.54;0.46;0.57;1.58;10;14;4;6;0;2;5;7;1;1;8;7;2;7;4;3;295;259;208;169;21;33;52;70;0;0;19;8;6;25;56;45;32;11;6;4;17;19;19;17;2;3;0;0;5;2;5;11
10/06/2023;Alianza Lima;Deportivo Garcilaso;3;2;https://www.sofascore.com/es-la/football/match/deportivo-garcilaso-alianza-lima/lWsJwId#id:11309774;0.58;0.42;2.48;2.35;15;19;5;5;2;0;8;8;2;6;12;11;3;8;1;1;398;270;325;198;9;18;49;45;0;0;14;12;12;12;54;56;28;8;3;6;18;11;11;18;4;3;0;0;3;2;12;7
9/06/2023;Cienciano;Sport Boys;0;1;https://www.sofascore.com/es-la/football/match/sport-boys-cienciano/bWsmW#id:11309688;0.61;0.39;0.82;1.11;17;10;5;3;0;0;9;6;3;1;7;3;10;7;4;2;416;276;336;199;44;22;71;38;0;0;7;15;7;6;51;60;2;28;5;1;14;14;13;14;6;5;1;0;2;5;11;15
4/06/2023;Atlético Grau;Cantolao;3;0;https://www.sofascore.com/es-la/football/match/club-atletico-grau-ad-cantolao/IbYbsNanc#id:11290931;0.63;0.37;2.45;0.18;12;7;8;1;1;0;3;3;1;3;8;4;4;3;10;2;485;284;411;199;13;17;54;59;0;0;15;15;9;13;76;57;8;10;3;2;13;8;8;13;2;3;0;0;1;5;7;7
4/06/2023;Sport Boys;Sport Huancayo;1;0;https://www.sofascore.com/es-la/football/match/sport-huancayo-sport-boys/mWsVCn#id:11290933;0.54;0.46;1.17;0.81;10;1;5;1;0;0;4;0;1;0;3;1;7;0;1;4;418;371;341;281;25;18;58;42;0;0;15;14;9;9;67;57;8;17;9;1;19;14;11;19;4;3;0;1;1;4;1;15
4/06/2023;César Vallejo;UTC;3;1;https://www.sofascore.com/es-la/football/match/universidad-tecnica-de-cajamarca-universidad-cesar-vallejo/GfcsehK#id:11290926;0.62;0.38;1.31;0.95;14;9;4;3;1;0;9;3;1;3;13;7;1;2;6;2;423;257;352;168;15;21;68;55;0;0;8;14;7;2;64;52;17;14;5;4;13;14;13;10;4;3;1;1;2;2;5;9
3/06/2023;Municipal;Alianza Atlético;2;1;https://www.sofascore.com/es-la/football/match/deportivo-municipal-alianza-atletico-de-sullana/hWsGPc#id:11290930;0.57;0.43;1.58;0.64;13;8;4;2;2;1;5;4;4;2;9;6;4;2;2;2;311;236;229;152;26;18;62;57;0;0;14;23;8;5;64;62;16;13;6;5;19;15;15;18;6;2;0;1;0;2;6;9
3/06/2023;Binacional;Mannucci;3;0;https://www.sofascore.com/es-la/football/match/deportivo-binacional-carlos-mannucci/VUacsOqkc#id:11290932;0.66;0.34;1.02;0.64;19;10;6;1;0;0;10;8;3;1;6;1;13;9;4;0;500;246;444;201;11;15;66;58;0;0;6;6;12;9;55;39;14;13;6;1;11;9;8;11;1;1;0;0;1;3;10;15
3/06/2023;Deportivo Garcilaso;Comercio;2;2;https://www.sofascore.com/es-la/football/match/deportivo-garcilaso-union-comercio/GtusJwId#id:11290929;0.64;0.36;1.83;0.62;30;10;12;7;3;0;11;2;7;1;9;6;21;4;2;1;442;268;387;206;24;12;62;37;0;0;13;14;4;7;54;45;4;30;15;0;10;4;3;10;3;3;0;0;5;9;3;17
2/06/2023;ADT;Alianza Lima;2;1;https://www.sofascore.com/es-la/football/match/asociacion-deportiva-tarma-alianza-lima/lWshlJc#id:11292285;0.46;0.54;1.59;0.4;21;5;8;1;0;0;12;4;1;0;10;3;11;2;0;3;293;363;227;285;23;22;67;45;0;0;13;11;14;8;56;48;12;21;8;2;11;12;11;11;2;1;0;0;0;6;7;20
2/06/2023;Universitario;Cusco;1;0;https://www.sofascore.com/es-la/football/match/cusco-fc-universitario/fWskAA#id:11290928;0.5;0.5;1.39;0.45;15;6;2;1;1;0;8;4;5;1;6;4;9;2;3;2;386;395;311;307;17;23;57;46;0;0;22;17;14;8;55;51;16;13;3;3;17;16;15;16;3;4;0;0;1;1;3;13
1/06/2023;Sporting Cristal;Cienciano;4;2;https://www.sofascore.com/es-la/football/match/club-sporting-cristal-cienciano/bWscW#id:11290927;0.62;0.38;1.59;1.52;13;13;5;7;1;0;5;6;3;0;6;10;7;3;1;1;489;299;403;227;17;16;39;52;0;0;15;18;8;14;56;54;15;20;6;6;17;21;19;15;2;4;1;0;5;1;9;4
31/05/2023;Melgar;César Vallejo;2;2;https://www.sofascore.com/es-la/football/match/universidad-cesar-vallejo-melgar/iWsGfc#id:11237373;0.5;0.5;1.02;1.29;15;10;6;4;0;0;5;3;4;3;7;4;8;6;2;5;342;335;258;257;26;26;52;45;0;0;16;12;7;7;36;55;14;9;2;2;13;12;11;12;1;3;0;0;2;4;10;10
28/05/2023;Comercio;ADT;4;3;https://www.sofascore.com/es-la/football/match/asociacion-deportiva-tarma-union-comercio/GtushlJc#id:11237426;0.71;0.29;3.26;0.81;29;12;11;7;2;0;13;5;5;0;25;6;4;6;2;4;448;190;372;122;17;18;72;53;0;0;21;13;6;17;49;47;11;35;9;2;12;14;13;11;1;4;0;0;2;7;10;14
28/05/2023;UTC;Universitario;1;0;https://www.sofascore.com/es-la/football/match/universidad-tecnica-de-cajamarca-universitario/fWsehK#id:11237429;0.36;0.64;0.58;0.74;13;11;5;6;1;0;7;4;1;1;6;8;7;3;1;3;249;453;172;355;23;28;68;69;0;0;21;12;11;4;56;52;23;11;7;12;9;10;10;9;2;4;0;1;6;4;8;14
28/05/2023;Sport Huancayo;Sporting Cristal;1;2;https://www.sofascore.com/es-la/football/match/sport-huancayo-club-sporting-cristal/cWsVCn#id:11237425;0.52;0.48;0.69;0.95;16;8;2;3;1;0;9;5;5;0;8;3;8;5;3;2;423;398;351;330;18;12;64;57;0;0;17;12;9;11;52;53;13;15;4;4;8;17;17;8;1;1;1;0;1;1;6;16
28/05/2023;Mannucci;Melgar;1;2;https://www.sofascore.com/es-la/football/match/carlos-mannucci-melgar/iWsVUac#id:11237442;0.48;0.52;1.1;2.2;6;17;3;8;0;0;2;5;1;4;3;14;3;3;0;3;347;383;239;283;25;31;68;50;0;0;8;15;7;11;0;0;23;12;2;5;15;19;15;14;5;4;1;0;5;2;7;4
